time 	 desired_ee_pos 	 ee_pos
13.0542	3.58109 1.38594	3.55212 1.38644
13.0552	3.58133 1.38594	3.55229 1.38644
13.0562	3.58158 1.38594	3.55247 1.38644
13.0572	3.58182 1.38594	3.55262 1.38644
13.0582	3.58207 1.38594	 3.5528 1.38644
13.0592	3.58232 1.38594	  3.553 1.38645
13.0602	3.58256 1.38594	3.55317 1.38645
13.0612	3.58281 1.38594	3.55335 1.38645
13.0622	3.58305 1.38594	3.55353 1.38645
13.0632	 3.5833 1.38594	3.55371 1.38645
13.0642	3.58355 1.38594	 3.5539 1.38646
13.0652	3.58379 1.38594	3.55408 1.38646
13.0662	3.58404 1.38594	3.55427 1.38646
13.0672	3.58429 1.38594	3.55444 1.38647
13.0682	3.58454 1.38594	3.55462 1.38647
13.0692	3.58479 1.38594	3.55481 1.38647
13.0702	3.58503 1.38594	3.55499 1.38648
13.0712	3.58528 1.38594	3.55518 1.38648
13.0722	3.58553 1.38594	3.55536 1.38648
13.0732	3.58578 1.38594	3.55555 1.38648
13.0742	3.58603 1.38594	3.55573 1.38649
13.0752	3.58628 1.38594	3.55593 1.38649
13.0762	3.58653 1.38594	3.55612 1.38649
13.0772	3.58678 1.38594	3.55632  1.3865
13.0782	3.58703 1.38594	3.55651  1.3865
13.0792	3.58728 1.38594	 3.5567 1.38651
13.0802	3.58753 1.38594	3.55691 1.38651
13.0812	3.58778 1.38594	3.55708 1.38651
13.0822	3.58804 1.38594	3.55728 1.38652
13.0832	3.58829 1.38594	3.55747 1.38652
13.0842	3.58854 1.38594	3.55768 1.38653
13.0852	3.58879 1.38594	3.55787 1.38653
13.0862	3.58904 1.38594	3.55807 1.38653
13.0872	 3.5893 1.38594	3.55827 1.38654
13.0882	3.58955 1.38594	3.55844 1.38654
13.0892	 3.5898 1.38594	3.55866 1.38655
13.0902	3.59006 1.38594	3.55888 1.38655
13.0912	3.59031 1.38594	3.55905 1.38656
13.0922	3.59056 1.38594	3.55927 1.38656
13.0932	3.59082 1.38594	3.55949 1.38657
13.0942	3.59107 1.38594	3.55968 1.38657
13.0952	3.59133 1.38594	3.55988 1.38658
13.0962	3.59158 1.38594	3.56008 1.38658
13.0972	3.59184 1.38594	3.56029 1.38659
13.0982	3.59209 1.38594	3.56049  1.3866
13.0992	3.59235 1.38594	3.5607 1.3866
13.1002	 3.5926 1.38594	3.56091 1.38661
13.1012	3.59286 1.38594	3.56111 1.38661
13.1022	3.59312 1.38594	3.56133 1.38662
13.1032	3.59337 1.38594	3.56153 1.38663
13.1042	3.59363 1.38594	3.56173 1.38663
13.1053	3.59389 1.38594	3.56195 1.38664
13.1063	3.59414 1.38594	3.56216 1.38664
13.1073	 3.5944 1.38594	3.56237 1.38665
13.1083	3.59466 1.38594	 3.5626 1.38666
13.1092	3.59492 1.38594	3.56277 1.38666
13.1102	3.59517 1.38594	3.56304 1.38655
13.1112	3.59543 1.38594	3.56321 1.38668
13.1122	3.59569 1.38594	3.56342 1.38668
13.1132	3.59595 1.38594	3.56364 1.38669
13.1142	3.59621 1.38594	3.56385  1.3867
13.1152	3.59647 1.38594	3.56407 1.38671
13.1162	3.59673 1.38594	3.56428 1.38671
13.1172	3.59698 1.38594	 3.5645 1.38672
13.1182	3.59724 1.38594	3.56472 1.38673
13.1192	 3.5975 1.38594	3.56493 1.38674
13.1202	3.59776 1.38594	3.56518 1.38675
13.1213	3.59802 1.38594	3.56539 1.38675
13.1222	3.59829 1.38594	 3.5656 1.38676
13.1232	3.59855 1.38594	3.56582 1.38677
13.1243	3.59881 1.38594	3.56604 1.38678
13.1252	3.59907 1.38594	3.56626 1.38679
13.1262	3.59933 1.38594	3.56648 1.38679
13.1272	3.59959 1.38594	3.5667 1.3868
13.1282	3.59985 1.38594	3.56692 1.38681
13.1292	3.60011 1.38594	3.56714 1.38682
13.1302	3.60038 1.38594	3.56736 1.38683
13.1312	3.60064 1.38594	3.56758 1.38684
13.1322	 3.6009 1.38594	3.56782 1.38685
13.1332	3.60116 1.38594	3.56802 1.38685
13.1342	3.60143 1.38594	3.56824 1.38686
13.1352	3.60169 1.38594	3.56847 1.38687
13.1362	3.60195 1.38594	3.56869 1.38688
13.1372	3.60222 1.38594	3.56891 1.38689
13.1382	3.60248 1.38594	3.56914  1.3869
13.1392	3.60274 1.38594	3.56936 1.38691
13.1402	3.60301 1.38594	3.56959 1.38692
13.1412	3.60327 1.38594	3.56982 1.38693
13.1422	3.60354 1.38594	3.57005 1.38694
13.1432	 3.6038 1.38594	3.57028 1.38695
13.1442	3.60407 1.38594	 3.5705 1.38696
13.1452	3.60433 1.38594	3.57073 1.38697
13.1462	 3.6046 1.38594	3.57096 1.38698
13.1472	3.60486 1.38594	3.57119 1.38699
13.1482	3.60513 1.38594	3.57141   1.387
13.1492	3.60539 1.38594	3.57163 1.38701
13.1502	3.60566 1.38594	3.57186 1.38702
13.1512	3.60593 1.38594	3.57209 1.38703
13.1522	3.60619 1.38594	3.57232 1.38704
13.1532	3.60646 1.38594	3.57255 1.38705
13.1542	3.60673 1.38594	3.57274 1.38706
13.1553	3.60699 1.38594	3.57301 1.38707
13.1562	3.60726 1.38594	3.57324 1.38708
13.1572	3.60753 1.38594	3.57348 1.38709
13.1582	3.60779 1.38594	3.57369  1.3871
13.1592	3.60806 1.38594	3.57393 1.38711
13.1602	3.60833 1.38594	3.57416 1.38712
13.1612	 3.6086 1.38594	3.57441 1.38713
13.1622	3.60887 1.38594	3.57463 1.38714
13.1632	3.60913 1.38594	3.57486 1.38715
13.1642	 3.6094 1.38594	3.57509 1.38716
13.1652	3.60967 1.38594	3.57532 1.38717
13.1662	3.60994 1.38594	3.57556 1.38719
13.1672	3.61021 1.38594	3.5758 1.3872
13.1682	3.61048 1.38594	3.57601 1.38721
13.1692	3.61075 1.38594	3.57624 1.38722
13.1702	3.61102 1.38594	3.57647 1.38723
13.1712	3.61128 1.38594	3.57671 1.38724
13.1722	3.61155 1.38594	3.57694 1.38725
13.1732	3.61182 1.38594	3.57717 1.38726
13.1743	3.61209 1.38594	3.57743 1.38711
13.1752	3.61236 1.38594	3.57764 1.38728
13.1762	3.61263 1.38594	3.57788  1.3873
13.1772	3.61291 1.38594	3.57811 1.38731
13.1782	3.61318 1.38594	3.57834 1.38732
13.1792	3.61345 1.38594	3.57858 1.38733
13.1802	3.61372 1.38594	3.57881 1.38734
13.1812	3.61399 1.38594	3.57905 1.38736
13.1822	3.61426 1.38594	 3.5793 1.38737
13.1832	3.61453 1.38594	3.57953 1.38738
13.1842	 3.6148 1.38594	3.57976 1.38739
13.1852	3.61507 1.38594	  3.58 1.3874
13.1862	3.61535 1.38594	3.58023 1.38742
13.1872	3.61562 1.38594	3.58044 1.38743
13.1883	3.61589 1.38594	3.58069 1.38744
13.1892	3.61616 1.38594	3.58093 1.38745
13.1902	3.61644 1.38594	3.58117 1.38746
13.1913	3.61671 1.38594	 3.5814 1.38747
13.1922	3.61698 1.38594	3.58166 1.38749
13.1932	3.61725 1.38594	3.58189  1.3875
13.1942	3.61753 1.38594	3.58213 1.38751
13.1952	 3.6178 1.38594	3.58236 1.38752
13.1962	3.61807 1.38594	3.58259 1.38754
13.1972	3.61835 1.38594	3.58283 1.38755
13.1982	3.61862 1.38594	3.58307 1.38756
13.1992	3.61889 1.38594	3.58331 1.38757
13.2002	3.61917 1.38594	3.58355 1.38758
13.2012	3.61944 1.38594	3.58378  1.3876
13.2022	3.61972 1.38594	3.58403 1.38761
13.2032	3.61999 1.38594	3.58424 1.38763
13.2042	3.62026 1.38594	3.58448 1.38764
13.2052	3.62054 1.38594	3.58472 1.38765
13.2062	3.62081 1.38594	3.58496 1.38766
13.2072	3.62109 1.38594	 3.5852 1.38767
13.2082	3.62136 1.38594	3.58544 1.38768
13.2092	3.62164 1.38594	3.58568  1.3877
13.2102	3.62191 1.38594	3.58593 1.38771
13.2112	3.62219 1.38594	3.58617 1.38772
13.2122	3.62246 1.38594	 3.5864 1.38774
13.2132	3.62274 1.38594	3.58664 1.38775
13.2142	3.62301 1.38594	3.58687 1.38776
13.2152	3.62329 1.38594	3.58711 1.38777
13.2162	3.62357 1.38594	3.58735 1.38779
13.2172	3.62384 1.38594	3.58759  1.3878
13.2184	3.62412 1.38594	3.58788 1.38782
13.2192	3.62439 1.38594	3.58807 1.38783
13.2202	3.62467 1.38594	 3.5883 1.38784
13.2212	3.62495 1.38594	3.58853 1.38785
13.2223	3.62522 1.38594	3.58881 1.38786
13.2232	 3.6255 1.38594	3.58904 1.38787
13.2242	3.62578 1.38594	3.58928 1.38789
13.2252	3.62605 1.38594	3.58953  1.3879
13.2263	3.62633 1.38594	3.58977 1.38791
13.2272	3.62661 1.38594	3.59004 1.38792
13.2282	3.62688 1.38594	3.59028 1.38793
13.2292	3.62716 1.38594	3.59052 1.38794
13.2302	3.62744 1.38594	3.59077 1.38795
13.2312	3.62772 1.38594	3.59103 1.38796
13.2322	3.62799 1.38594	3.59126 1.38797
13.2332	3.62827 1.38594	3.59151 1.38798
13.2342	3.62855 1.38594	3.59179 1.38799
13.2352	3.62883 1.38594	3.59202   1.388
13.2362	 3.6291 1.38594	3.59227 1.38801
13.2372	3.62938 1.38594	3.59253 1.38802
13.2382	3.62966 1.38594	 3.5928 1.38803
13.2392	3.62994 1.38594	3.59305 1.38804
13.2402	3.63022 1.38594	3.59331 1.38805
13.2412	 3.6305 1.38594	3.59355 1.38806
13.2422	3.63077 1.38594	3.59377 1.38805
13.2433	3.63105 1.38594	3.59401 1.38804
13.2442	3.63133 1.38594	3.59423 1.38803
13.2452	3.63161 1.38594	3.59447 1.38803
13.2462	3.63189 1.38594	 3.5947 1.38802
13.2472	3.63217 1.38594	3.59494 1.38801
13.2482	3.63245 1.38594	3.59519   1.388
13.2492	3.63273 1.38594	3.59543   1.388
13.2502	3.63301 1.38594	3.59568 1.38799
13.2512	3.63328 1.38594	3.59596 1.38798
13.2522	3.63356 1.38594	3.59619 1.38798
13.2532	3.63384 1.38594	3.59648 1.38797
13.2542	3.63412 1.38594	 3.5967 1.38797
13.2553	 3.6344 1.38594	3.59701 1.38797
13.2562	3.63468 1.38594	3.59726 1.38797
13.2572	3.63496 1.38594	3.59753 1.38796
13.2582	3.63524 1.38594	3.59781 1.38796
13.2592	3.63552 1.38594	3.59808 1.38796
13.2603	 3.6358 1.38594	3.59838 1.38797
13.2612	3.63608 1.38594	3.59863 1.38797
13.2622	3.63636 1.38594	3.59891 1.38797
13.2632	3.63664 1.38594	 3.5992 1.38797
13.2642	3.63692 1.38594	3.59948 1.38798
13.2652	 3.6372 1.38594	 3.5998 1.38798
13.2662	3.63748 1.38594	3.60008 1.38799
13.2672	3.63776 1.38594	3.60038 1.38799
13.2682	3.63804 1.38594	3.60067   1.388
13.2692	3.63833 1.38594	3.60095 1.38801
13.2702	3.63861 1.38594	3.60125 1.38801
13.2712	3.63889 1.38594	3.60157 1.38802
13.2722	3.63917 1.38594	3.60186 1.38803
13.2732	3.63945 1.38594	3.60217 1.38804
13.2742	3.63973 1.38594	3.60247 1.38805
13.2752	3.64001 1.38594	3.60276 1.38806
13.2762	3.64029 1.38594	3.60309 1.38807
13.2772	3.64057 1.38594	3.60339 1.38808
13.2782	3.64085 1.38594	3.60369  1.3881
13.2792	3.64114 1.38594	3.60399 1.38811
13.2802	3.64142 1.38594	3.60433 1.38812
13.2812	 3.6417 1.38594	3.60463 1.38813
13.2822	3.64198 1.38594	3.60493 1.38815
13.2832	3.64226 1.38594	3.60524 1.38816
13.2842	3.64254 1.38594	3.60558 1.38817
13.2852	3.64282 1.38594	3.60588 1.38819
13.2862	3.64311 1.38594	3.60621  1.3882
13.2872	3.64339 1.38594	3.60646 1.38821
13.2883	3.64367 1.38594	3.60684 1.38823
13.2892	3.64395 1.38594	3.60713 1.38824
13.2903	3.64423 1.38594	3.60744 1.38826
13.2912	3.64451 1.38594	3.60774 1.38827
13.2922	 3.6448 1.38594	3.60808 1.38829
13.2932	3.64508 1.38594	3.60838  1.3883
13.2942	3.64536 1.38594	3.60875 1.38832
13.2952	3.64564 1.38594	3.60905 1.38833
13.2962	3.64592 1.38594	3.60936 1.38834
13.2972	3.64621 1.38594	3.60966 1.38836
13.2982	3.64649 1.38594	   3.61 1.38837
13.2992	3.64677 1.38594	3.61029 1.38838
13.3002	3.64705 1.38594	3.61061  1.3884
13.3012	3.64733 1.38594	3.61094 1.38841
13.3022	3.64762 1.38594	3.61126 1.38839
13.3032	 3.6479 1.38594	3.61155 1.38843
13.3042	3.64818 1.38594	3.61187 1.38845
13.3052	3.64846 1.38594	 3.6122 1.38846
13.3062	3.64875 1.38594	3.61251 1.38847
13.3072	3.64903 1.38594	3.61283 1.38848
13.3082	3.64931 1.38594	3.61309 1.38849
13.3092	3.64959 1.38594	3.61347  1.3885
13.3103	3.64988 1.38594	3.61376 1.38851
13.3112	3.65016 1.38594	3.61406 1.38852
13.3122	3.65044 1.38594	3.61439 1.38853
13.3132	3.65072 1.38594	 3.6147 1.38854
13.3142	3.65101 1.38594	3.61499 1.38855
13.3152	3.65129 1.38594	3.61531 1.38856
13.3162	3.65157 1.38594	3.61562 1.38856
13.3172	3.65185 1.38594	3.61593 1.38857
13.3182	3.65214 1.38594	3.61624 1.38858
13.3192	3.65242 1.38594	3.61656 1.38858
13.3202	 3.6527 1.38594	3.61683 1.38859
13.3212	3.65298 1.38594	3.61711 1.38859
13.3222	3.65327 1.38594	3.61742  1.3886
13.3232	3.65355 1.38594	3.61775  1.3886
13.3242	3.65383 1.38594	3.61804 1.38861
13.3252	3.65411 1.38594	3.61834 1.38861
13.3262	 3.6544 1.38594	3.61867 1.38861
13.3272	3.65468 1.38594	3.61898 1.38862
13.3282	3.65496 1.38594	3.61928 1.38862
13.3292	3.65525 1.38594	3.61955 1.38862
13.3302	3.65553 1.38594	3.61985 1.38862
13.3312	3.65581 1.38594	3.62015 1.38862
13.3322	3.65609 1.38594	3.62046 1.38862
13.3332	3.65638 1.38594	3.62076 1.38862
13.3342	3.65666 1.38594	3.62106 1.38862
13.3352	3.65694 1.38594	3.62135 1.38862
13.3362	3.65722 1.38594	3.62166 1.38862
13.3372	3.65751 1.38594	3.62193 1.38861
13.3382	3.65779 1.38594	3.62222 1.38861
13.3392	3.65807 1.38594	3.62254 1.38861
13.3402	3.65836 1.38594	3.62282  1.3886
13.3412	3.65864 1.38594	3.62308  1.3886
13.3422	3.65892 1.38594	3.6234 1.3886
13.3433	 3.6592 1.38594	3.62368 1.38859
13.3442	3.65949 1.38594	3.62399 1.38859
13.3452	3.65977 1.38594	3.62427 1.38858
13.3462	3.66005 1.38594	3.62456 1.38858
13.3472	3.66033 1.38594	3.62484 1.38857
13.3482	3.66062 1.38594	3.62513 1.38856
13.3492	 3.6609 1.38594	3.62542 1.38855
13.3502	3.66118 1.38594	3.62569 1.38855
13.3512	3.66146 1.38594	3.62597 1.38854
13.3522	3.66175 1.38594	3.62626 1.38853
13.3532	3.66203 1.38594	3.62654 1.38852
13.3542	3.66231 1.38594	3.62685 1.38851
13.3552	 3.6626 1.38594	3.62709  1.3885
13.3562	3.66288 1.38594	3.62738 1.38849
13.3572	3.66316 1.38594	3.62766 1.38848
13.3582	3.66344 1.38594	3.62796 1.38847
13.3592	3.66372 1.38594	3.62823 1.38846
13.3603	3.66401 1.38594	3.62853 1.38845
13.3612	3.66429 1.38594	 3.6288 1.38844
13.3622	3.66457 1.38594	 3.6291 1.38843
13.3632	3.66485 1.38594	3.62935 1.38842
13.3642	3.66514 1.38594	3.62962  1.3884
13.3652	3.66542 1.38594	 3.6299 1.38839
13.3662	 3.6657 1.38594	3.63018 1.38838
13.3672	3.66598 1.38594	3.63046 1.38837
13.3682	3.66627 1.38594	3.63074 1.38835
13.3692	3.66655 1.38594	3.63101 1.38834
13.3702	3.66683 1.38594	3.63128 1.38832
13.3712	3.66711 1.38594	3.63156 1.38831
13.3722	3.66739 1.38594	3.63183  1.3883
13.3732	3.66768 1.38594	 3.6321 1.38828
13.3742	3.66796 1.38594	3.63237 1.38827
13.3752	3.66824 1.38594	3.63266 1.38825
13.3762	3.66852 1.38594	3.63292 1.38824
13.3772	 3.6688 1.38594	3.63321 1.38822
13.3782	3.66908 1.38594	3.63348  1.3882
13.3792	3.66937 1.38594	3.63375 1.38819
13.3802	3.66965 1.38594	3.63402 1.38817
13.3812	3.66993 1.38594	3.63429 1.38816
13.3822	3.67021 1.38594	3.63457 1.38814
13.3832	3.67049 1.38594	3.63484 1.38812
13.3842	3.67077 1.38594	3.63511 1.38811
13.3852	3.67106 1.38594	3.63537 1.38809
13.3862	3.67134 1.38594	3.63565 1.38807
13.3872	3.67162 1.38594	3.63591 1.38806
13.3882	 3.6719 1.38594	3.63618 1.38804
13.3892	3.67218 1.38594	3.63643 1.38802
13.3902	3.67246 1.38594	3.63668 1.38801
13.3912	3.67274 1.38594	3.63697 1.38799
13.3922	3.67302 1.38594	3.63726 1.38797
13.3932	3.67331 1.38594	3.63752 1.38795
13.3942	3.67359 1.38594	 3.6378 1.38793
13.3952	3.67387 1.38594	3.63806 1.38792
13.3962	3.67415 1.38594	3.63833  1.3879
13.3972	3.67443 1.38594	3.63859 1.38788
13.3982	3.67471 1.38594	3.63886 1.38786
13.3992	3.67499 1.38594	3.63913 1.38785
13.4002	3.67527 1.38594	 3.6394 1.38783
13.4012	3.67555 1.38594	3.63966 1.38781
13.4022	3.67583 1.38594	3.63993 1.38779
13.4032	3.67611 1.38594	3.64019 1.38777
13.4042	3.67639 1.38594	3.64046 1.38776
13.4052	3.67667 1.38594	3.64073 1.38774
13.4062	3.67695 1.38594	  3.641 1.38772
13.4072	3.67723 1.38594	3.64126  1.3877
13.4082	3.67751 1.38594	3.64152 1.38768
13.4092	3.67779 1.38594	3.64179 1.38767
13.4103	3.67807 1.38594	3.64206 1.38765
13.4112	3.67835 1.38594	3.64232 1.38763
13.4122	3.67863 1.38594	3.64259 1.38761
13.4132	3.67891 1.38594	3.64285 1.38759
13.4142	3.67919 1.38594	3.64312 1.38757
13.4152	3.67947 1.38594	3.64338 1.38756
13.4162	3.67975 1.38594	3.64365 1.38754
13.4172	3.68003 1.38594	3.64391 1.38752
13.4182	3.68031 1.38594	3.64419  1.3875
13.4192	3.68059 1.38594	3.64444 1.38749
13.4202	3.68087 1.38594	3.64471 1.38747
13.4212	3.68115 1.38594	3.64497 1.38745
13.4222	3.68142 1.38594	 3.6452 1.38743
13.4232	 3.6817 1.38594	3.64546 1.38742
13.4242	3.68198 1.38594	3.64576  1.3874
13.4252	3.68226 1.38594	3.64603 1.38738
13.4262	3.68254 1.38594	 3.6463 1.38736
13.4273	3.68282 1.38594	3.64656 1.38734
13.4282	 3.6831 1.38594	3.64683 1.38733
13.4292	3.68337 1.38594	3.64708 1.38731
13.4302	3.68365 1.38594	3.64736 1.38729
13.4312	3.68393 1.38594	3.64762 1.38727
13.4322	3.68421 1.38594	3.64789 1.38726
13.4332	3.68449 1.38594	3.64815 1.38724
13.4342	3.68476 1.38594	3.64842 1.38722
13.4352	3.68504 1.38594	3.64868 1.38721
13.4362	3.68532 1.38594	3.64895 1.38719
13.4372	 3.6856 1.38594	3.64921 1.38717
13.4382	3.68587 1.38594	3.64946 1.38716
13.4392	3.68615 1.38594	3.64975 1.38714
13.4402	3.68643 1.38594	3.65001 1.38712
13.4412	 3.6867 1.38594	3.65028 1.38711
13.4422	3.68698 1.38594	3.65055 1.38709
13.4432	3.68726 1.38594	3.65081 1.38708
13.4442	3.68753 1.38594	3.65107 1.38706
13.4452	3.68781 1.38594	3.65134 1.38704
13.4462	3.68809 1.38594	3.65161 1.38703
13.4472	3.68836 1.38594	3.65187 1.38701
13.4482	3.68864 1.38594	3.65214   1.387
13.4492	3.68892 1.38594	3.65241 1.38698
13.4502	3.68919 1.38594	3.65267 1.38697
13.4512	3.68947 1.38594	3.65294 1.38695
13.4522	3.68974 1.38594	 3.6532 1.38694
13.4532	3.69002 1.38594	3.65347 1.38692
13.4542	3.69029 1.38594	3.65374 1.38691
13.4552	3.69057 1.38594	3.65397 1.38689
13.4562	3.69085 1.38594	3.65425 1.38688
13.4572	3.69112 1.38594	3.65456 1.38686
13.4582	 3.6914 1.38594	 3.6548 1.38685
13.4592	3.69167 1.38594	3.65506 1.38683
13.4603	3.69195 1.38594	3.65533 1.38682
13.4612	3.69222 1.38594	3.65559 1.38681
13.4622	3.69249 1.38594	3.65587 1.38679
13.4632	3.69277 1.38594	3.65613 1.38678
13.4642	3.69304 1.38594	 3.6564 1.38677
13.4652	3.69332 1.38594	3.65666 1.38675
13.4662	3.69359 1.38594	3.65693 1.38674
13.4672	3.69387 1.38594	 3.6572 1.38673
13.4682	3.69414 1.38594	3.65747 1.38671
13.4692	3.69441 1.38594	3.65774  1.3867
13.4702	3.69469 1.38594	3.65801 1.38669
13.4712	3.69496 1.38594	3.65827 1.38668
13.4722	3.69523 1.38594	3.65854 1.38666
13.4732	3.69551 1.38594	3.65881 1.38665
13.4742	3.69578 1.38594	3.65908 1.38664
13.4752	3.69605 1.38594	3.65935 1.38663
13.4762	3.69632 1.38594	3.65962 1.38661
13.4772	 3.6966 1.38594	3.65989  1.3866
13.4782	3.69687 1.38594	3.66016 1.38659
13.4792	3.69714 1.38594	3.66043 1.38658
13.4802	3.69741 1.38594	 3.6607 1.38657
13.4812	3.69769 1.38594	3.66097 1.38656
13.4822	3.69796 1.38594	3.66124 1.38655
13.4832	3.69823 1.38594	3.66151 1.38654
13.4842	 3.6985 1.38594	3.66178 1.38653
13.4852	3.69877 1.38594	3.66205 1.38652
13.4862	3.69904 1.38594	3.66232 1.38651
13.4872	3.69931 1.38594	3.66259  1.3865
13.4882	3.69958 1.38594	3.66289 1.38648
13.4892	3.69986 1.38594	3.66311 1.38648
13.4902	3.70013 1.38594	3.66338 1.38647
13.4912	 3.7004 1.38594	3.66368 1.38646
13.4922	3.70067 1.38594	3.66398 1.38645
13.4932	3.70094 1.38594	3.66423 1.38644
13.4942	3.70121 1.38594	3.66451 1.38643
13.4952	3.70148 1.38594	3.66478 1.38642
13.4962	3.70175 1.38594	3.66505 1.38641
13.4972	3.70202 1.38594	3.66532  1.3864
13.4982	3.70229 1.38594	 3.6656 1.38639
13.4992	3.70255 1.38594	3.66587 1.38639
13.5002	3.70282 1.38594	3.66613 1.38638
13.5012	3.70309 1.38594	 3.6664 1.38637
13.5022	3.70336 1.38594	3.66667 1.38636
13.5032	3.70363 1.38594	3.66694 1.38635
13.5042	 3.7039 1.38594	3.66722 1.38635
13.5052	3.70417 1.38594	3.66749 1.38634
13.5062	3.70443 1.38594	3.66778 1.38633
13.5072	 3.7047 1.38594	3.66805 1.38632
13.5082	3.70497 1.38594	3.66832 1.38632
13.5092	3.70524 1.38594	 3.6686 1.38631
13.5102	 3.7055 1.38594	3.66884  1.3863
13.5113	3.70577 1.38594	3.66912  1.3863
13.5122	3.70604 1.38594	3.66937 1.38629
13.5132	 3.7063 1.38594	3.66967 1.38629
13.5142	3.70657 1.38594	3.66994 1.38628
13.5152	3.70684 1.38594	3.67022 1.38627
13.5162	 3.7071 1.38594	3.67053 1.38627
13.5172	3.70737 1.38594	3.67079 1.38626
13.5182	3.70764 1.38594	3.67106 1.38626
13.5192	 3.7079 1.38594	3.67135 1.38625
13.5202	3.70817 1.38594	3.67162 1.38625
13.5212	3.70843 1.38594	3.67189 1.38624
13.5222	 3.7087 1.38594	3.67217 1.38624
13.5232	3.70896 1.38594	3.67244 1.38623
13.5242	3.70923 1.38594	3.67272 1.38623
13.5252	3.70949 1.38594	3.67299 1.38622
13.5262	3.70976 1.38594	3.67328 1.38622
13.5272	3.71002 1.38594	3.67353 1.38621
13.5282	3.71028 1.38594	3.67381 1.38621
13.5292	3.71055 1.38594	3.67408 1.38621
13.5302	3.71081 1.38594	3.67436  1.3862
13.5312	3.71108 1.38594	3.67463  1.3862
13.5322	3.71134 1.38594	3.67491  1.3862
13.5332	 3.7116 1.38594	3.67521 1.38619
13.5342	3.71186 1.38594	3.67548 1.38619
13.5352	3.71213 1.38594	3.67575 1.38619
13.5362	3.71239 1.38594	3.67603 1.38618
13.5372	3.71265 1.38594	3.67631 1.38618
13.5382	3.71291 1.38594	3.67658 1.38618
13.5392	3.71318 1.38594	3.67686 1.38617
13.5402	3.71344 1.38594	3.67712 1.38617
13.5412	 3.7137 1.38594	 3.6774 1.38617
13.5422	3.71396 1.38594	3.67767 1.38617
13.5432	3.71422 1.38594	3.67798 1.38617
13.5443	3.71448 1.38594	3.67821 1.38616
13.5452	3.71474 1.38594	3.67847 1.38616
13.5462	  3.715 1.38594	3.67873 1.38616
13.5472	3.71526 1.38594	3.67903 1.38616
13.5483	3.71552 1.38594	3.67934 1.38616
13.5492	3.71578 1.38594	3.67964 1.38616
13.5502	3.71604 1.38594	3.67992 1.38616
13.5512	 3.7163 1.38594	3.68018 1.38616
13.5522	3.71656 1.38594	3.68046 1.38615
13.5532	3.71682 1.38594	3.68072 1.38615
13.5542	3.71708 1.38594	  3.681 1.38615
13.5552	3.71734 1.38594	3.68128 1.38615
13.5562	 3.7176 1.38594	3.68158 1.38615
13.5572	3.71785 1.38594	3.68184 1.38615
13.5582	3.71811 1.38594	3.68213 1.38615
13.5592	3.71837 1.38594	3.68239 1.38615
13.5602	3.71863 1.38594	3.68266 1.38615
13.5612	3.71888 1.38594	3.68294 1.38615
13.5623	3.71914 1.38594	3.68322 1.38615
13.5633	 3.7194 1.38594	 3.6835 1.38615
13.5643	3.71965 1.38594	3.68377 1.38615
13.5655	3.71991 1.38594	3.68409 1.38615
13.5716	3.72017 1.38594	3.68579 1.38616
13.5717	3.72042 1.38594	3.68586 1.38616
13.5719	3.72068 1.38594	3.68594 1.38616
13.5721	3.72093 1.38594	3.68594 1.38616
13.5722	3.72119 1.38594	3.68603 1.38616
13.5724	3.72144 1.38594	3.68603 1.38616
13.5725	 3.7217 1.38594	 3.6861 1.38616
13.5732	3.72195 1.38594	3.68626 1.38616
13.5742	3.72221 1.38594	3.68654 1.38616
13.5752	3.72246 1.38594	3.68683 1.38616
13.5762	3.72272 1.38594	3.68711 1.38617
13.5772	3.72297 1.38594	 3.6874 1.38617
13.5782	3.72322 1.38594	3.68766 1.38617
13.5792	3.72348 1.38594	3.68794 1.38617
13.5802	3.72373 1.38594	3.68821 1.38617
13.5812	3.72398 1.38594	3.68848 1.38618
13.5822	3.72423 1.38594	3.68875 1.38618
13.5832	3.72449 1.38594	3.68905 1.38618
13.5842	3.72474 1.38594	 3.6893 1.38618
13.5852	3.72499 1.38594	3.68958 1.38619
13.5862	3.72524 1.38594	3.68987 1.38619
13.5872	3.72549 1.38594	3.69014 1.38619
13.5882	3.72574 1.38594	3.69043 1.38619
13.5892	3.72599 1.38594	3.69068 1.38619
13.5902	3.72624 1.38594	3.69095  1.3862
13.5912	3.72649 1.38594	3.69125  1.3862
13.5922	3.72674 1.38594	3.69152  1.3862
13.5932	3.72699 1.38594	3.69179 1.38621
13.5942	3.72724 1.38594	3.69207 1.38621
13.5952	3.72749 1.38594	3.69229 1.38621
13.5979	3.72774 1.38594	3.69305 1.38622
13.5981	3.72799 1.38594	3.69312 1.38622
13.5982	3.72824 1.38594	3.69316 1.38622
13.5992	3.72849 1.38594	3.69342 1.38622
13.6003	3.72873 1.38594	 3.6937 1.38623
13.6012	3.72898 1.38594	3.69399 1.38623
13.6022	3.72923 1.38594	3.69427 1.38623
13.6032	3.72948 1.38594	3.69453 1.38624
13.6042	3.72972 1.38594	3.69482 1.38624
13.6052	3.72997 1.38594	3.69508 1.38624
13.6062	3.73022 1.38594	3.69536 1.38625
13.6072	3.73046 1.38594	3.69563 1.38625
13.6082	3.73071 1.38594	3.69591 1.38626
